Plot,Subplot,Species,Height,Diameter,Notes
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.5,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,0.75,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,3,PSME,1,0.3,NA
Blue-02,8,ARME,1.8,0.8,NA
Blue-02,8,ARME,1.2,0.4,NA
Blue-02,8,ARME,0.5,0.2,NA
Blue-02,8,ARME,0.5,0.2,NA
Blue-02,8,ARME,0.6,0.2,NA
Blue-02,8,ARME,1.2,0.6,NA
Blue-02,8,ARME,0.5,0.2,NA
Blue-02,8,ARME,1.2,0.5,NA
Blue-02,8,ARME,1.2,0.6,NA
Blue-02,8,ARME,0.5,0.3,NA
Blue-02,8,ARME,2.2,0.7,NA
Blue-02,8,ARME,0.5,0.2,NA
Blue-02,8,ARME,1.1,0.2,NA
Blue-02,8,ARME,1,0.5,NA
Blue-02,8,ACMA3,0.6,0.2,NA
Blue-02,8,RULE,1,0.5,NA
Blue-02,8,RULE,0.9,0.2,NA
Blue-02,8,RULE,0.8,0.2,NA
Blue-02,8,RULE,0.7,0.2,NA
Blue-02,8,RULE,0.7,0.1,NA
Blue-02,8,RULE,1,0.3,NA
Blue-02,8,RULE,0.6,0.1,NA
Blue-02,8,RIRO,0.7,0.4,NA
Blue-02,8,RIRO,0.5,0.3,NA
Blue-02,8,CEIN,0.8,0.4,NA
Blue-02,8,CEIN,0.8,0.3,NA
Blue-02,8,CEIN,1,0.4,NA
Blue-02,8,CEIN,0.8,0.3,NA
Blue-02,8,CEIN,0.8,0.2,NA
Blue-02,8,CEIN,1,0.5,NA
Blue-02,8,CEIN,1,0.4,NA
Blue-02,8,CEIN,1,0.4,NA
Blue-02,8,CEIN,0.6,0.3,NA
Blue-02,8,CEIN,0.8,0.3,NA
Blue-02,8,CEIN,1.2,0.4,NA
Blue-02,8,CEIN,0.9,0.3,NA
Blue-02,8,CEIN,1,0.3,NA
Blue-02,8,CEIN,0.9,0.3,NA
Blue-02,8,CEIN,0.6,0.2,NA
Blue-02,8,CEIN,1.1,0.4,NA
Blue-02,8,CEIN,1.3,0.7,NA
Blue-02,8,CEIN,1.5,0.7,NA
Blue-02,8,CEIN,1.2,0.4,NA
Blue-02,8,CEIN,1,0.3,NA
Blue-02,8,CEIN,0.8,0.5,NA
Blue-02,8,CEIN,1.5,0.5,NA
Blue-02,8,CEIN,1.1,0.2,NA
Blue-02,8,CEIN,0.9,0.2,NA
Blue-02,8,CEIN,0.8,0.5,NA
Blue-02,8,CEIN,0.8,0.4,NA
Blue-02,8,CEIN,0.9,0.4,NA
Blue-02,8,CEIN,0.9,0.4,NA
Blue-02,8,CEIN,1.5,1.2,NA
Blue-02,8,CEIN,1.1,0.5,NA
Blue-02,8,CEIN,0.5,0.3,NA
Blue-02,8,CEIN,1.2,0.2,NA
Blue-02,8,CEIN,0.9,0.3,NA
Blue-02,8,CEIN,1.4,0.4,NA
Blue-02,8,CEIN,2,0.8,NA
Blue-02,8,CEIN,0.9,0.5,NA
Blue-02,8,CEIN,0.8,0.3,NA
Blue-02,8,CEIN,1.8,0.9,NA
Blue-02,8,CEIN,1.7,0.5,NA
Blue-02,8,CEIN,1.7,0.4,NA
Blue-02,8,CEIN,2.2,0.9,NA
Blue-02,8,CEIN,1.6,0.3,NA
Blue-02,8,CEIN,0.8,0.4,NA
Blue-02,8,CEIN,1.7,0.5,NA
Blue-02,8,CEIN,1.1,0.4,NA
Blue-02,8,CEIN,1.8,0.5,NA
Blue-02,8,CEIN,1.6,0.3,NA
Blue-02,8,CEIN,0.6,0.2,NA
Blue-02,8,CEIN,0.8,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.5,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
Blue-02,8,PSME,0.75,0.3,NA
